Date,E (PST),Stage,Month,Stage_m
4/18/2014,10:00:00 PM,13.18,April,4.017264
4/18/2014,11:00:00 PM,13.19,April,4.020312
4/19/2014,12:00:00 AM,13.19,April,4.020312
4/19/2014,1:00:00 AM,13.2,April,4.02336
4/19/2014,2:00:00 AM,13.2,April,4.02336
4/19/2014,3:00:00 AM,13.21,April,4.026408
4/19/2014,4:00:00 AM,13.21,April,4.026408
4/19/2014,5:00:00 AM,13.22,April,4.029456
4/19/2014,6:00:00 AM,13.23,April,4.032504
4/19/2014,7:00:00 AM,13.23,April,4.032504
4/19/2014,8:00:00 AM,13.23,April,4.032504
4/19/2014,9:00:00 AM,13.23,April,4.032504
4/19/2014,10:00:00 AM,13.23,April,4.032504
4/19/2014,11:00:00 AM,13.24,April,4.035552
4/19/2014,12:00:00 PM,13.24,April,4.035552
4/19/2014,1:00:00 PM,13.24,April,4.035552
4/19/2014,2:00:00 PM,13.25,April,4.0386
4/19/2014,3:00:00 PM,13.25,April,4.0386
4/19/2014,4:00:00 PM,13.26,April,4.041648
4/19/2014,5:00:00 PM,13.26,April,4.041648
4/19/2014,6:00:00 PM,13.26,April,4.041648
4/19/2014,7:00:00 PM,13.25,April,4.0386
4/19/2014,8:00:00 PM,13.25,April,4.0386
4/19/2014,9:00:00 PM,13.25,April,4.0386
4/19/2014,10:00:00 PM,13.24,April,4.035552
4/19/2014,11:00:00 PM,13.23,April,4.032504
4/20/2014,12:00:00 AM,13.23,April,4.032504
4/20/2014,1:00:00 AM,13.22,April,4.029456
4/20/2014,2:00:00 AM,13.22,April,4.029456
4/20/2014,3:00:00 AM,13.21,April,4.026408
4/20/2014,4:00:00 AM,13.21,April,4.026408
4/20/2014,5:00:00 AM,13.2,April,4.02336
4/20/2014,6:00:00 AM,13.19,April,4.020312
4/20/2014,7:00:00 AM,13.19,April,4.020312
4/20/2014,8:00:00 AM,13.19,April,4.020312
4/20/2014,9:00:00 AM,13.18,April,4.017264
4/20/2014,10:00:00 AM,13.18,April,4.017264
4/20/2014,11:00:00 AM,13.18,April,4.017264
4/20/2014,12:00:00 PM,13.18,April,4.017264
4/20/2014,1:00:00 PM,13.17,April,4.014216
4/20/2014,2:00:00 PM,13.17,April,4.014216
4/20/2014,3:00:00 PM,13.17,April,4.014216
4/20/2014,4:00:00 PM,13.18,April,4.017264
4/20/2014,5:00:00 PM,13.18,April,4.017264
4/20/2014,6:00:00 PM,13.18,April,4.017264
4/20/2014,7:00:00 PM,13.18,April,4.017264
4/20/2014,8:00:00 PM,13.18,April,4.017264
4/20/2014,9:00:00 PM,13.18,April,4.017264
4/20/2014,10:00:00 PM,13.18,April,4.017264
4/20/2014,11:00:00 PM,13.18,April,4.017264
4/21/2014,12:00:00 AM,13.19,April,4.020312
4/21/2014,1:00:00 AM,13.19,April,4.020312
4/21/2014,2:00:00 AM,13.19,April,4.020312
4/21/2014,3:00:00 AM,13.2,April,4.02336
4/21/2014,4:00:00 AM,13.2,April,4.02336
4/21/2014,5:00:00 AM,13.21,April,4.026408
4/21/2014,6:00:00 AM,13.21,April,4.026408
4/21/2014,7:00:00 AM,13.22,April,4.029456
4/21/2014,8:00:00 AM,13.22,April,4.029456
4/21/2014,9:00:00 AM,13.23,April,4.032504
4/21/2014,10:00:00 AM,13.23,April,4.032504
4/21/2014,11:00:00 AM,13.24,April,4.035552
4/21/2014,12:00:00 PM,13.25,April,4.0386
4/21/2014,1:00:00 PM,13.25,April,4.0386
4/21/2014,2:00:00 PM,13.26,April,4.041648
4/21/2014,3:00:00 PM,13.26,April,4.041648
4/21/2014,4:00:00 PM,13.27,April,4.044696
4/21/2014,5:00:00 PM,13.28,April,4.047744
4/21/2014,6:00:00 PM,13.29,April,4.050792
4/21/2014,7:00:00 PM,13.29,April,4.050792
4/21/2014,8:00:00 PM,13.3,April,4.05384
4/21/2014,9:00:00 PM,13.3,April,4.05384
4/21/2014,10:00:00 PM,13.3,April,4.05384
4/21/2014,11:00:00 PM,13.3,April,4.05384
4/22/2014,12:00:00 AM,13.3,April,4.05384
4/22/2014,1:00:00 AM,13.3,April,4.05384
4/22/2014,2:00:00 AM,13.3,April,4.05384
4/22/2014,3:00:00 AM,13.3,April,4.05384
4/22/2014,4:00:00 AM,13.3,April,4.05384
4/22/2014,5:00:00 AM,13.3,April,4.05384
4/22/2014,6:00:00 AM,13.3,April,4.05384
4/22/2014,7:00:00 AM,13.29,April,4.050792
4/22/2014,8:00:00 AM,13.3,April,4.05384
4/22/2014,9:00:00 AM,13.29,April,4.050792
4/22/2014,10:00:00 AM,13.29,April,4.050792
4/22/2014,11:00:00 AM,13.29,April,4.050792
4/22/2014,12:00:00 PM,13.28,April,4.047744
4/22/2014,1:00:00 PM,13.28,April,4.047744
4/22/2014,2:00:00 PM,13.27,April,4.044696
4/22/2014,3:00:00 PM,13.27,April,4.044696
4/22/2014,4:00:00 PM,13.27,April,4.044696
4/22/2014,5:00:00 PM,13.26,April,4.041648
4/22/2014,6:00:00 PM,13.26,April,4.041648
4/22/2014,7:00:00 PM,13.26,April,4.041648
4/22/2014,8:00:00 PM,13.25,April,4.0386
4/22/2014,9:00:00 PM,13.25,April,4.0386
4/22/2014,10:00:00 PM,13.25,April,4.0386
4/22/2014,11:00:00 PM,13.24,April,4.035552
4/23/2014,12:00:00 AM,13.24,April,4.035552
4/23/2014,1:00:00 AM,13.23,April,4.032504
4/23/2014,2:00:00 AM,13.22,April,4.029456
4/23/2014,3:00:00 AM,13.21,April,4.026408
4/23/2014,4:00:00 AM,13.2,April,4.02336
4/23/2014,5:00:00 AM,13.19,April,4.020312
4/23/2014,6:00:00 AM,13.18,April,4.017264
4/23/2014,7:00:00 AM,13.18,April,4.017264
4/23/2014,8:00:00 AM,13.17,April,4.014216
4/23/2014,9:00:00 AM,13.16,April,4.011168
4/23/2014,10:00:00 AM,13.15,April,4.00812
4/23/2014,11:00:00 AM,13.14,April,4.005072
4/23/2014,12:00:00 PM,13.13,April,4.002024
4/23/2014,1:00:00 PM,13.12,April,3.998976
4/23/2014,2:00:00 PM,13.11,April,3.995928
4/23/2014,3:00:00 PM,13.1,April,3.99288
4/23/2014,4:00:00 PM,13.1,April,3.99288
4/23/2014,5:00:00 PM,13.09,April,3.989832
4/23/2014,6:00:00 PM,13.08,April,3.986784
4/23/2014,7:00:00 PM,13.07,April,3.983736
4/23/2014,8:00:00 PM,13.06,April,3.980688
4/23/2014,9:00:00 PM,13.05,April,3.97764
4/23/2014,10:00:00 PM,13.04,April,3.974592
4/23/2014,11:00:00 PM,13.03,April,3.971544
4/24/2014,12:00:00 AM,13.02,April,3.968496
4/24/2014,1:00:00 AM,13.01,April,3.965448
4/24/2014,2:00:00 AM,13,April,3.9624
4/24/2014,3:00:00 AM,12.99,April,3.959352
4/24/2014,4:00:00 AM,12.98,April,3.956304
4/24/2014,5:00:00 AM,12.97,April,3.953256
4/24/2014,6:00:00 AM,12.96,April,3.950208
4/24/2014,7:00:00 AM,12.95,April,3.94716
4/24/2014,8:00:00 AM,12.94,April,3.944112
4/24/2014,9:00:00 AM,12.93,April,3.941064
4/24/2014,10:00:00 AM,12.93,April,3.941064
4/24/2014,11:00:00 AM,12.92,April,3.938016
4/24/2014,12:00:00 PM,12.86,April,3.919728
4/24/2014,1:00:00 PM,12.85,April,3.91668
4/24/2014,2:00:00 PM,12.85,April,3.91668
4/24/2014,3:00:00 PM,12.84,April,3.913632
4/24/2014,4:00:00 PM,12.83,April,3.910584
4/24/2014,5:00:00 PM,12.83,April,3.910584
4/24/2014,6:00:00 PM,12.82,April,3.907536
4/24/2014,7:00:00 PM,12.82,April,3.907536
4/24/2014,8:00:00 PM,12.81,April,3.904488
4/24/2014,9:00:00 PM,12.8,April,3.90144
4/24/2014,10:00:00 PM,12.8,April,3.90144
4/24/2014,11:00:00 PM,12.79,April,3.898392
4/25/2014,12:00:00 AM,12.79,April,3.898392
4/25/2014,1:00:00 AM,12.78,April,3.895344
4/25/2014,2:00:00 AM,12.78,April,3.895344
4/25/2014,3:00:00 AM,12.78,April,3.895344
4/25/2014,4:00:00 AM,12.77,April,3.892296
4/25/2014,5:00:00 AM,12.77,April,3.892296
4/25/2014,6:00:00 AM,12.76,April,3.889248
4/25/2014,7:00:00 AM,12.76,April,3.889248
4/25/2014,8:00:00 AM,12.76,April,3.889248
4/25/2014,9:00:00 AM,12.75,April,3.8862
4/25/2014,10:00:00 AM,12.75,April,3.8862
4/25/2014,11:00:00 AM,12.75,April,3.8862
4/25/2014,12:00:00 PM,12.75,April,3.8862
4/25/2014,1:00:00 PM,12.74,April,3.883152
4/25/2014,2:00:00 PM,12.74,April,3.883152
4/25/2014,3:00:00 PM,12.74,April,3.883152
4/25/2014,4:00:00 PM,12.73,April,3.880104
4/25/2014,5:00:00 PM,12.73,April,3.880104
4/25/2014,6:00:00 PM,12.73,April,3.880104
4/25/2014,7:00:00 PM,12.72,April,3.877056
4/25/2014,8:00:00 PM,12.72,April,3.877056
4/25/2014,9:00:00 PM,12.71,April,3.874008
4/25/2014,10:00:00 PM,12.7,April,3.87096
4/25/2014,11:00:00 PM,12.7,April,3.87096
4/26/2014,12:00:00 AM,12.69,April,3.867912
4/26/2014,1:00:00 AM,12.69,April,3.867912
4/26/2014,2:00:00 AM,12.68,April,3.864864
4/26/2014,3:00:00 AM,12.67,April,3.861816
4/26/2014,4:00:00 AM,12.67,April,3.861816
4/26/2014,5:00:00 AM,12.66,April,3.858768
4/26/2014,6:00:00 AM,12.65,April,3.85572
4/26/2014,7:00:00 AM,12.65,April,3.85572
4/26/2014,8:00:00 AM,12.64,April,3.852672
4/26/2014,9:00:00 AM,12.64,April,3.852672
4/26/2014,10:00:00 AM,12.63,April,3.849624
4/26/2014,11:00:00 AM,12.63,April,3.849624
4/26/2014,12:00:00 PM,12.63,April,3.849624
4/26/2014,1:00:00 PM,12.62,April,3.846576
4/26/2014,2:00:00 PM,12.62,April,3.846576
4/26/2014,3:00:00 PM,12.61,April,3.843528
4/26/2014,4:00:00 PM,12.61,April,3.843528
4/26/2014,5:00:00 PM,12.61,April,3.843528
4/26/2014,6:00:00 PM,12.6,April,3.84048
4/26/2014,7:00:00 PM,12.6,April,3.84048
4/26/2014,8:00:00 PM,12.6,April,3.84048
4/26/2014,9:00:00 PM,12.6,April,3.84048
4/26/2014,10:00:00 PM,12.59,April,3.837432
4/26/2014,11:00:00 PM,12.59,April,3.837432
4/27/2014,12:00:00 AM,12.59,April,3.837432
4/27/2014,1:00:00 AM,12.59,April,3.837432
4/27/2014,2:00:00 AM,12.59,April,3.837432
4/27/2014,3:00:00 AM,12.59,April,3.837432
4/27/2014,4:00:00 AM,12.59,April,3.837432
4/27/2014,5:00:00 AM,12.58,April,3.834384
4/27/2014,6:00:00 AM,12.58,April,3.834384
4/27/2014,7:00:00 AM,12.58,April,3.834384
4/27/2014,8:00:00 AM,12.58,April,3.834384
4/27/2014,9:00:00 AM,12.58,April,3.834384
4/27/2014,10:00:00 AM,12.58,April,3.834384
4/27/2014,11:00:00 AM,12.58,April,3.834384
4/27/2014,12:00:00 PM,12.58,April,3.834384
4/27/2014,1:00:00 PM,12.58,April,3.834384
4/27/2014,2:00:00 PM,12.58,April,3.834384
4/27/2014,3:00:00 PM,12.57,April,3.831336
4/27/2014,4:00:00 PM,12.57,April,3.831336
4/27/2014,5:00:00 PM,12.57,April,3.831336
4/27/2014,6:00:00 PM,12.57,April,3.831336
4/27/2014,7:00:00 PM,12.57,April,3.831336
4/27/2014,8:00:00 PM,12.57,April,3.831336
4/27/2014,9:00:00 PM,12.57,April,3.831336
4/27/2014,10:00:00 PM,12.57,April,3.831336
4/27/2014,11:00:00 PM,12.57,April,3.831336
4/28/2014,12:00:00 AM,12.57,April,3.831336
4/28/2014,1:00:00 AM,12.57,April,3.831336
4/28/2014,2:00:00 AM,12.57,April,3.831336
4/28/2014,3:00:00 AM,12.57,April,3.831336
4/28/2014,4:00:00 AM,12.57,April,3.831336
4/28/2014,5:00:00 AM,12.57,April,3.831336
4/28/2014,6:00:00 AM,12.57,April,3.831336
4/28/2014,7:00:00 AM,12.57,April,3.831336
4/28/2014,8:00:00 AM,12.57,April,3.831336
4/28/2014,9:00:00 AM,12.57,April,3.831336
4/28/2014,10:00:00 AM,12.58,April,3.834384
4/28/2014,11:00:00 AM,12.58,April,3.834384
4/28/2014,12:00:00 PM,12.58,April,3.834384
4/28/2014,1:00:00 PM,12.58,April,3.834384
4/28/2014,2:00:00 PM,12.58,April,3.834384
4/28/2014,3:00:00 PM,12.58,April,3.834384
4/28/2014,4:00:00 PM,12.58,April,3.834384
4/28/2014,5:00:00 PM,12.58,April,3.834384
4/28/2014,6:00:00 PM,12.58,April,3.834384
4/28/2014,7:00:00 PM,12.58,April,3.834384
4/28/2014,8:00:00 PM,12.58,April,3.834384
4/28/2014,9:00:00 PM,12.58,April,3.834384
4/28/2014,10:00:00 PM,12.58,April,3.834384
4/28/2014,11:00:00 PM,12.58,April,3.834384
4/29/2014,12:00:00 AM,12.58,April,3.834384
4/29/2014,1:00:00 AM,12.57,April,3.831336
4/29/2014,2:00:00 AM,12.57,April,3.831336
4/29/2014,3:00:00 AM,12.57,April,3.831336
4/29/2014,4:00:00 AM,12.57,April,3.831336
4/29/2014,5:00:00 AM,12.57,April,3.831336
4/29/2014,6:00:00 AM,12.56,April,3.828288
4/29/2014,7:00:00 AM,12.56,April,3.828288
4/29/2014,8:00:00 AM,12.56,April,3.828288
4/29/2014,9:00:00 AM,12.56,April,3.828288
4/29/2014,10:00:00 AM,12.55,April,3.82524
4/29/2014,11:00:00 AM,12.55,April,3.82524
4/29/2014,12:00:00 PM,12.55,April,3.82524
4/29/2014,1:00:00 PM,12.54,April,3.822192
4/29/2014,2:00:00 PM,12.54,April,3.822192
4/29/2014,3:00:00 PM,12.53,April,3.819144
4/29/2014,4:00:00 PM,12.53,April,3.819144
4/29/2014,5:00:00 PM,12.52,April,3.816096
4/29/2014,6:00:00 PM,12.52,April,3.816096
4/29/2014,7:00:00 PM,12.51,April,3.813048
4/29/2014,8:00:00 PM,12.5,April,3.81
4/29/2014,9:00:00 PM,12.49,April,3.806952
4/29/2014,10:00:00 PM,12.48,April,3.803904
4/29/2014,11:00:00 PM,12.47,April,3.800856
4/30/2014,12:00:00 AM,12.46,April,3.797808
4/30/2014,1:00:00 AM,12.45,April,3.79476
4/30/2014,2:00:00 AM,12.44,April,3.791712
4/30/2014,3:00:00 AM,12.43,April,3.788664
4/30/2014,4:00:00 AM,12.43,April,3.788664
4/30/2014,5:00:00 AM,12.42,April,3.785616
4/30/2014,6:00:00 AM,12.42,April,3.785616
4/30/2014,7:00:00 AM,12.42,April,3.785616
4/30/2014,8:00:00 AM,12.41,April,3.782568
4/30/2014,9:00:00 AM,12.4,April,3.77952
4/30/2014,10:00:00 AM,12.4,April,3.77952
4/30/2014,11:00:00 AM,12.4,April,3.77952
4/30/2014,12:00:00 PM,12.39,April,3.776472
4/30/2014,1:00:00 PM,12.39,April,3.776472
4/30/2014,2:00:00 PM,12.39,April,3.776472
4/30/2014,3:00:00 PM,12.39,April,3.776472
4/30/2014,4:00:00 PM,12.38,April,3.773424
4/30/2014,5:00:00 PM,12.38,April,3.773424
4/30/2014,6:00:00 PM,12.38,April,3.773424
4/30/2014,7:00:00 PM,12.37,April,3.770376
4/30/2014,8:00:00 PM,12.37,April,3.770376
4/30/2014,9:00:00 PM,12.37,April,3.770376
4/30/2014,10:00:00 PM,12.36,April,3.767328
4/30/2014,11:00:00 PM,12.36,April,3.767328
